Data;Abertura;Máxima;Mínima;Fechamento
18/09/2018;3,68;3,87;3,66;3,86
17/09/2018;3,59;3,7;3,58;3,68
14/09/2018;3,57;3,65;3,55;3,59
13/09/2018;3,72;3,72;3,56;3,58
12/09/2018;3,75;3,76;3,66;3,7
11/09/2018;3,69;3,75;3,66;3,69
10/09/2018;3,91;3,94;3,68;3,78
06/09/2018;3,84;3,9;3,8;3,88
05/09/2018;3,65;3,8;3,63;3,78
04/09/2018;3,92;3,93;3,65;3,66
03/09/2018;4;4;3,9;3,92
31/08/2018;4,03;4,04;3,96;4,04
30/08/2018;4,08;4,14;3,94;3,95
29/08/2018;4,03;4,14;4,03;4,09
28/08/2018;4,08;4,12;3,92;4,01
27/08/2018;4,14;4,17;4,05;4,07
24/08/2018;4,18;4,21;4,07;4,09
23/08/2018;4,17;4,26;4,07;4,11
22/08/2018;4,15;4,21;4,03;4,16
21/08/2018;4,28;4,35;4,06;4,1
20/08/2018;4,14;4,29;4,13;4,29
17/08/2018;4,21;4,25;4,09;4,14
16/08/2018;4,39;4,39;4,22;4,22
15/08/2018;4,34;4,35;4,26;4,3
14/08/2018;4,42;4,43;4,36;4,4
13/08/2018;4,31;4,38;4,23;4,37
10/08/2018;4,5;4,52;4,3;4,31
09/08/2018;4,36;4,55;4,29;4,55
08/08/2018;4,49;4,51;4,32;4,34
07/08/2018;4,6;4,6;4,47;4,52
06/08/2018;4,26;4,29;4,2;4,28
03/08/2018;4,25;4,28;4,19;4,24
02/08/2018;4,17;4,24;4,17;4,24
01/08/2018;4,09;4,18;4,07;4,16
31/07/2018;4,02;4,1;4;4,1
30/07/2018;4,01;4,09;4,01;4,03
27/07/2018;4,09;4,13;4,01;4,02
26/07/2018;4,15;4,15;4,05;4,08
25/07/2018;4,16;4,2;4,08;4,12
24/07/2018;4,07;4,15;4,06;4,14
23/07/2018;4,04;4,05;3,98;4,02
20/07/2018;4,09;4,11;4;4,06
19/07/2018;3,94;4;3,84;4
18/07/2018;4,11;4,18;3,92;3,93
17/07/2018;3,95;4,1;3,94;4,09
16/07/2018;3,9;3,99;3,88;3,96
13/07/2018;3,83;3,95;3,81;3,89
12/07/2018;3,66;3,82;3,6;3,82
11/07/2018;3,63;3,73;3,52;3,55
10/07/2018;3,81;3,84;3,65;3,66
06/07/2018;3,75;3,79;3,59;3,77
05/07/2018;3,87;3,87;3,7;3,72
04/07/2018;3,89;3,92;3,84;3,85
03/07/2018;3,93;3,96;3,84;3,86
02/07/2018;3,94;3,99;3,88;3,89
29/06/2018;3,87;3,98;3,86;3,97
28/06/2018;3,77;3,88;3,77;3,83
27/06/2018;3,84;3,86;3,76;3,77
26/06/2018;3,83;3,88;3,79;3,83
25/06/2018;3,83;3,85;3,73;3,8
22/06/2018;3,84;3,86;3,78;3,81
21/06/2018;3,78;3,88;3,75;3,77
20/06/2018;3,88;4,01;3,77;3,77
19/06/2018;3,61;3,87;3,57;3,83
18/06/2018;3,67;3,7;3,6;3,65
15/06/2018;3,75;3,76;3,57;3,71
14/06/2018;3,5;3,75;3,5;3,7
13/06/2018;3,45;3,52;3,37;3,48
12/06/2018;3,33;3,47;3,3;3,41
11/06/2018;3,33;3,43;3,26;3,29
08/06/2018;3,39;3,4;3,08;3,27
07/06/2018;3,51;3,51;2,95;3,3
06/06/2018;3,74;3,74;3,53;3,54
05/06/2018;3,75;3,79;3,69;3,75
04/06/2018;3,61;3,9;3,61;3,85
01/06/2018;3,44;3,59;3,39;3,58
30/05/2018;3,29;3,41;3,26;3,36
29/05/2018;3,35;3,42;3,21;3,24
